demand
17101.466
17732.535
19115.377
20156.915
20630.959
20990.626
21150
21203.724
21162.192
21060.311
21034.945
21131.277
21897.39
23501.926
23833.504
23277.503
22530.846
21623.171
20430.462
19194.705
18156.402
17515.602
17207.426
17115.296
17271.556
17966.729
19306.962
20494.004
21265.752
21842.103
22138.484
22149.291
21928.781
21733.045
21655.812
21802.74
22520.635
23915.888
24078.082
23413.005
22596.338
21741.277
20553.725
19264.915
18474.992
17899.959
17539.126
17344.215
17437.89
18011.308
18998.827
19799.839
20255.465
20551.237
20600.397
20453.08
20273.526
20133.36
20005.685
20068.149
20505.19
21526.011
21770.567
21629.489
21156.399
20191.653
19122.387
17955.741
17137.496
16577.721
16208.011
15998.1
16059.109
16543.981
17356.979
17848.772
18186.7
18573.124
18837.094
18880.293
18858.283
18729.896
18612.095
18666.334
19210.121
20270.764
20503.141
20380.084
19907.804
19128.47
18096.639
17088.732
15785.121
15271.821
14970.208
14910.335
15224.46
16265.136
18221.088
19656.637
20168.702
20350.809
20362.475
20284.105
20205.724
20197.762
20146.878
20210.316
20667.694
21387.502
21169.01
20888.187
20377.04
19428.479
18145.414
16927.095
15641.837
15089.693
14773.347
14632.81
14839.974
15671.776
17311.432
18589.352
19076.434
19455.464
19631.476
19694.834
19659.931
19547.369
19444.632
19517.843
19832.26
20486.318
20408.687
20161.544
19852.84
19059.848
17903.545
16696.907
15043.925
14521.753
14222.229
14190.38
14429.141
15328.19
17114.754
18480.99
18923.62
19219.431
19427.478
19413.223
19285.559
19280.414
19255.751
19270.271
19577.859
20203.56
20054.854
19825.114
19460.736
18593.2
17269.457
15973.158
15361.19
14755.07
14367.475
14218.543
14336.501
14819.61
15916.294
16931.141
17578.349
18116.933
18434.248
18491.384
18395.7
18269.216
18203.559
18245.3
18721.1
19505.344
19636.668
19442.702
19075.506
18323.974
17166.915
16025.023
15163.686
14599.739
14305.028
14253.545
14431.74
15156.978
16618.019
17897.44
18687.098
19275.058
19585.02
19608.886
19570.501
19618.038
19528.953
19598.147
19893.736
20465.262
20406.067
19944.545
19510.244
18809.869
17635.224
16331.169
16460.969
15891.884
15564.471
15383.415
15436.692
15743.351
16485.412
17243.356
17884.204
18448.101
18772.833
18854.251
18792.619
18705.363
18590.883
18690.153
19145.89
19967.527
20113.316
19797.977
19461.592
18938.31
18048.499
17144.444
16371.399
15840.354
15485.318
15336.291
15463.545
15952.927
16835.702
17539.796
18021.657
18415.925
18602.226
18637.035
18576.498
18441.562
18401.416
18563.296
19195.345
20358.261
20634.272
20291.271
19856.671
19244.936
18268.708
17171.414
16061.065
15591.921
15353.227
15314.675
15649.63
16777.255
18744.095
20133.607
20729.026
21016.3
21046.344
20911.22
20696.246
20624.659
20540.816
20585.635
21016.626
21862.588
22273.888
21889.171
21235.057
20307.018
19017.245
17698.625
16165.298
15685.515
15419.524
15366.869
15641.754
16611.044
18353.441
19762.706
20411.922
20848.67
20990.342
20867.408
20589.583
20542.627
20438.911
20400.007
20730.011
21492.524
21679.573
21321.32
20708.437
19736.859
18429.101
17144.414
16088.42
15617.274
15351.584
15285.187
15515.985
16331.437
17951.105
19123.939
19572.67
19788.56
19966.908
19954.109
19745.6
19713.301
19655.856
19697.25
20057.848
20726.558
21120.261
20854.589
20263.127
19384.85
18229.27
17150.145
16209.849
15657.465
15295.332
15158.867
15338.57
16074.279
17484.672
18432.421
18970.735
19280.818
19513.938
19459.8
19365.398
19251.388
19125.005
19096.129
19400.328
20278.969
21052.246
20882.586
20387.272
19558.131
18349.38
17168.805
15806.014
15254.44
14901.924
14768.043
14893.47
15603.635
16973.556
18111.46
18791.575
19235.757
19485.422
19502.402
19473.556
19380.293
19214.573
19220.135
19436.214
19884.887
20112.898
19887.152
19481.796
18739.702
17681.348
16552.505
15942.476
15342.543
14987.463
14882.52
14964.522
15440.956
16304.66
17053.721
17742.867
18198.112
18391.598
18466.088
18406.624
18292.505
18140.154
18142.263
18518.458
19363.537
19916.962
19712.126
19444.796
18830.645
17894.983
16902.424
15807.328
15295.436
15084.419
14989.359
15166.944
15792.641
16834.474
17597.844
18159.416
18488.987
18550.691
18492.158
18360.537
18256.068
18210.254
18277.728
18687.266
19559.077
20222.343
20117.916
19669.886
18980.956
17896.719
16731.97
15790.646
15288.251
15032.217
14996.044
15289.87
16321.598
18321.597
19863.63
20539.556
20836.48
20969.895
20962.595
20885.856
20894.624
20859.726
20933.893
21375.133
22279.303
22514.793
21907.855
21220.061
20247.393
18868.172
17507.265
16172.742
15677.366
15465.943
15407.607
15671.075
16677.157
18650.149
19978.837
20676.384
21017.836
21134.619
21016.124
20806.081
20715.717
20608.745
20672.627
21029.86
21923.435
22386.375
21904.654
21177.722
20112.306
18834.466
17584.708
16397.893
15908.511
15464.55
15327.152
15571.472
16513.942
18254.14
19456.308
20059.69
20416.247
20574.209
20479.921
20286.842
20206.075
20119.07
20209.863
20624.883
21490.71
22005.921
21463.692
20704.933
19713.026
18430.637
17135.638
15986.88
15417.345
15119.955
15001.552
15187.338
15934.823
17358.925
18382.233
19060.888
19486.849
19718.829
19748.687
19689.021
19608.514
19483.178
19428.685
19680.492
20363.865
20744.709
20552.656
20017.923
19129.376
17866.931
16621.609
15987.533
15469.186
15222.413
15143.732
15333.533
16172.17
17689.907
18740.405
19261.427
19545.161
19616.128
19489.119
19331.817
19211.69
19097.27
19094.872
19355.301
20030.412
20491.237
20125.337
19560.251
18745.125
17653.053
16560.401
15713.001
15119.67
14744.277
14605.567
14712.464
15244.092
16224.455
17076.965
17829.289
18273.056
18451.414
18353.725
18216.692
18038.291
17866.802
17901.054
18169.017
18725.177
19349.207
19176.603
18877.88
18341.051
17336.367
16305.437
15493.13
15018.414
14701.526
14556.778
14657.713
15164.461
16093.851
16888.103
17679.703
18248
18578.202
18707.559
18763.63
18738.296
18712.642
18757.122
19041.767
19671.397
19987.129
19746.909
19270.604
18497.647
17498.129
16438.682
15274.424
14835.565
14638.726
14646.818
15011.935
16168.346
18343.466
20027.867
20630.272
20866.566
20834.855
20764.547
20567.507
20547.389
20481.149
20538.59
20903.702
21496.95
21763.837
21283.052
20725.22
19804.223
18380.45
16935.817
16117.59
15615.331
15337.714
15279.45
15521.49
16459.533
18289.766
19702.866
20334.904
20690.896
20739.383
20667.115
20513.712
20372.616
20264.238
20246.655
20642.729
21464.404
21791.5
21403.969
20800.303
19854.588
18599.99
17343.829
16300.896
15787.131
15529.649
15459.963
15686.501
16651.489
18517.891
19839.133
20562.623
20946.523
21041.349
20940.148
20709.053
20590.003
20387.38
20415.295
20689.053
21496.414
22066.417
21717.059
21121.26
20137.979
18832.84
17459.479
16628.282
16093.028
15810.255
15694.879
15888.015
16650.971
18062.761
19114.204
19767.126
20250.014
20384.81
20287.302
20083.353
20077.007
20029.176
20077.871
20471.019
21407.101
21881.626
21460.092
20801.647
19945.543
18809.111
17619.116
16761.526
16259.878
15917.885
15799.636
15952.821
16622.975
18023.397
19068.985
19692.195
20007.333
20165.567
20099.255
19945.926
19737.132
19626.409
19522.849
19673.162
20297.667
20629.717
20424.357
19999.776
19124.508
17979.629
16797.099
16321.392
15740.087
15371.9
15187.868
15262.108
15604.515
16303.639
16898.416
17516.947
17947.819
18132.012
18082.911
17894.533
17687.996
17579.806
17537.028
17823.886
18691.348
19368.911
19209.528
18930.858
18404.66
17542.451
16525.693
15772.426
15247.31
14940.455
14796.005
14950.932
15545.205
16635.007
17510.013
18213.583
18610.066
18710.307
18696.109
18539.03
18413.597
18294.552
18309.032
18714.519
19574.487
20091.083
19874.524
19408.47
18728.086
17604.857
16371.89
15408.522
14867.544
14631.39
14595.948
14919.27
15987.077
17977.636
19423.589
20022.503
20357.705
20539.533
20551.077
20340.959
20245.887
20219.526
20336.647
20701.743
21495.012
21947.986
21449.382
20824.429
19893.893
18561.499
17153.198
16054.72
15482.542
15232.121
15179.856
15433.132
16327.908
18089.678
19498.248
20311.617
20666.398
20767.225
20688.757
20611.964
20417.72
20316.693
20381.053
20815.9
21940.465
22565.749
21958.885
21226.007
20319.513
19056.843
17762.332
16528.493
16090.208
15823.605
15750.907
15995.766
16952.774
18734.865
19956.427
20470.732
20734.64
20958.781
20836.615
20677.771
20568.458
20465.991
20542.137
20993.262
22088.961
22694.569
22219.878
21494.096
20626.07
19460.996
18251.451
17101.65
16532.624
16216.904
16122.878
16299.448
16997.908
18357.806
19318.984
19956.551
20450.817
20696.035
20699.184
20579.877
20439.294
20312.675
20406.493
20845.75
21839.899
22304.678
21951.01
21350.496
20434.655
19298.721
18111.339
16649.228
16067
15773.91
15691.191
15905.138
16813.087
18535.152
19775.662
20332.815
20530.972
20489.957
20388.655
20284.68
20270.286
20154.243
20180.48
20477.973
21071.507
21446.812
21249.451
20626.655
19646.774
18418.703
17220.033
16486.121
15911.395
15567.365
15409.07
15457.446
15809.757
16484.914
17062.195
17749.635
18103.575
18181.974
18093.147
17904.535
17666.583
17501.372
17444.677
17657.085
18247.088
18809.37
18887.306
18627.069
17968.629
17072.63
16118.644
15795.679
15216.261
14840.674
14701.441
14800.722
15231.323
15984.432
16626.46
17402.214
17978.636
18381.731
18581.199
18594.332
18462.323
18310.397
18269.425
18496.616
18903.844
19287.135
19412.918
19142.971
18455.308
17524.96
16406.077
15172.269
14677.714
14414.821
14324.364
14611.979
15624.411
17535.796
19018.399
19734.547
20126.327
20402.895
20396.727
20209.848
20182.165
19990.276
19892.066
20033.071
20443.892
20669.973
20687.259
20247.377
19316.57
17919.485
16550.62
15406.916
14920.107
14698.018
14615.04
14824.577
15629.234
17204.608
18333.644
18895.84
19163.364
19344.136
19315.053
19151.396
18982.793
18808.788
18847.859
19076.107
19679.475
20159.111
20067.884
19704.21
18994.883
17818.004
16596.309
15262.189
14693.688
14543.513
14424.253
14571.6
15335.542
17053.487
18280.747
18913.197
19301.065
19495.279
19496.477
19360.852
19244.923
19066.134
18886.733
18910.759
19007.149
19199.311
19756.935
19552.633
18735.774
17518.093
16191.077
15053.907
14512.226
14198.774
14081.934
14227.97
14905.77
16380.096
17489.115
18098.739
18537.018
18716.134
18632.769
18528.011
18413.928
18328.456
18336.293
18435.512
18582.913
18879.792
19330.817
19040.192
18220.914
17004.5
15715.909
14647.433
14124.911
13745.547
13605.321
13721.805
14433.782
15967.158
17161.084
17777.846
18155.045
18457.329
18487.719
18339.1
18167.369
18032.69
17927.013
17948.412
17963.951
18100.913
18383.417
18153.276
17550.497
16504.769
15379.327
14372.844
13821.901
13504.731
13334.549
13409.586
13885.476
14873.848
15703.062
16272.35
16677.611
16897.875
16982.526
16903.205
16755.337
16661.705
16639.123
16794.47
17162.029
17501.879
17796.41
17802.423
17287.47
16267.949
15210.122
14784.128
14310.019
14023.655
13882.124
13999.768
14412.551
15213.424
15870.749
16418.936
16891.528
17173.667
17293.902
17314.111
17190.252
17047.656
17062.771
17348.753
17900.515
18485.569
18747.152
18660.133
18019.259
17019.17
15938.105
14826.196
14363.504
14117.07
14061.961
14334.247
15413.261
17413.599
18930.883
19427.695
19568.309
19578.647
19476.871
19296.507
19202.853
19030.547
18978.571
19156.487
19467.883
19634.851
20041.491
19781.228
18908.953
17703.644
16467.934
15168.663
14675.745
14393.779
14310.868
14558.266
15454.559
17226.324
18523.083
19054.984
19348.053
19499.09
19436.345
19276.388
19122.005
18938.339
18824.804
18919.368
19140.502
19422.898
19829.579
19602.905
18825.885
17665.92
16468.159
14746.328
14258.426
13966.52
13896.972
14127.626
15051.095
16945.825
18374.59
18853.851
19084.583
19171.774
19112.982
18945.856
18805.968
18664.374
18513.141
18682.842
18973.046
19008.442
19261.049
18988.652
18183.108
16976.344
15709.508
14779.523
14246.544
13939.936
13797.286
13889.139
14482.768
15703.505
16571.597
17118.113
17451.344
17621.746
17612.956
17541.217
17438.751
17367.226
17397.969
17583.428
17858.875
18113.638
18657.112
18518.002
17848.87
16823.837
15715.642
14909.347
14384.946
14095.168
13981.084
14092.879
14782.714
16010.777
17027.793
17661.357
18091.947
18346.231
18381.799
18218.455
18078.028
17908.111
17960.818
18164.012
18462.977
18599.543
18948.013
18840.006
18148.274
17088.983
15983.958
15124.25
14507.502
14227.68
14054.65
14104.693
14533.739
15304.08
15881.351
16535.367
17039.14
17419.18
17548.073
17492.719
17331.485
17153.589
17032.649
17136.116
17534.068
17960.587
18349.784
18309.125
17721.447
16832.673
15931.907
15018.326
14456.597
14126.318
13984.933
14076.398
14591.624
15474.503
16199.54
16838.738
17362.53
17659.004
17681.287
17478.86
17323.092
17120.79
16936.158
16958.678
17098.586
17425.899
18021.636
18055.542
17467.466
16527.277
15431.68
14422.537
14031.018
13806.876
13749.901
13974.421
14892.093
16584.982
17853.464
18336.508
18526.982
18508.291
18410.077
18220.119
18076.859
17941.53
17970.429
18129.989
18308.478
18559.28
18881.645
18742.11
18085.336
16924.788
15746.284
14767.221
14252.85
13999.149
13876.398
14086.139
14976.13
16578.778
17727.609
18140.886
18392.581
18550.684
18499.608
18340.446
18209.326
17978.996
17884.331
17953.753
18223.975
18545.428
19128.694
19000.973
18341.361
17093.572
15959.267
14545.09
14070.674
13792.172
13757.341
13986.882
14891.669
16654.177
18040.532
18574.826
18785.907
18790.21
18606.965
18381.338
18252.269
18051.808
17976.15
18092.854
18248.262
18426.234
18939.215
18786.38
17950.523
16701.438
15326.476
14797.094
14257.208
13902.678
13792.292
13937.983
14620.907
15973.076
16985.115
17539.677
17895.603
18094.988
18097.779
18032.181
17955.054
17783.872
17645.633
17678.73
17741.759
17950.937
18726.526
18785.01
18022.172
16858.244
15654.321
14380.267
13806.159
13514.036
13417.012
13543.112
14291.482
15793.697
16988.074
17573.38
17862.555
18046.014
18035.543
17937.364
17806.153
17646.308
17466.288
17334.994
17299.901
17489.657
18042.651
18008.194
17359.247
16278.613
15115.046
14416.469
13782.623
13442.74
13231.949
13234.974
13562.498
14414.036
15235.208
15904.29
16476.699
16862.506
17036.977
17014.284
16887.109
16697.896
16533.058
16358.712
16197.252
16392.217
17207.393
17450.628
16924.992
15983.838
14924.261
13808.154
13301.116
12980.775
12868.116
13022.622
13594.306
14558.641
15393.779
15990.498
16465.93
16739.128
16770.737
16726.882
16588.657
16453.673
16357.931
16515.624
16780.113
17141.203
17544.855
17652.733
17163.662
16161.054
15087.914
14029.377
13506.676
13229.763
13168.007
13437.437
14307.529
16061.561
17383.236
18021.725
18393.213
18604.282
18728.039
18699.133
18606.531
18512.349
18421.108
18560.881
18701.509
18713.779
18984.852
18819.11
18166.337
17045.952
15721.754
14669.292
14204.386
13965.41
13889.843
14138.788
15051.151
16907.664
18276.178
18772.999
19012.863
19068.293
19035.23
18903.972
18747.58
18547.362
18447.786
18482.451
18534.072
18940.594
19260.966
19057.907
18250.879
17016.239
15720.934
14376.895
13862.938
13569.266
13483.423
13678.764
14525.879
16091.504
17331.374
17961.252
18346.343
18494.572
18506.316
18381.97
18229.311
18087.661
17964.428
17950.549
17973.121
18262.992
18615.664
18366.689
17532.111
16349.923
15269.519
14476.105
13966.328
13720.175
13617.561
13738.763
14341.979
15467.133
16330.938
16819.904
17088.856
17135.958
17095.868
17022.239
16908.773
16742.178
16661.122
16742.073
16955.201
17490.889
17900.46
17913.764
17167.633
16056.954
14958.412
14532.173
14012.939
13785.675
13722.752
13938.89
14780.644
16367.438
17602.413
18210.699
18497.746
18602.122
18588.561
18439.8
18309.37
18091.728
17979.53
18093.869
18191.185
18243.403
18618.033
18629.135
17926.857
16843.933
15626.881
14725.003
14181.29
13878.022
13713.423
13786.384
14260.032
15190.888
15897.639
16431.372
16705.743
16843.163
16826.733
16707.006
16556.368
16394.522
16318.432
16246.074
16122.758
16384.183
17150.201
17465.657
16903.679
15932.841
14911.054
13906.951
13440.406
13182.198
13073.562
13170.338
13608.513
14353.84
14994.854
15599.336
16090.511
16406.092
16487.094
16493.099
16459.106
16446.34
16441.506
16577.624
16688.454
17034.217
17435.544
17541.364
17010.163
15961.619
14875.975
13606.841
13131.586
12856.246
12791.477
13007.956
13939.295
15693.142
17128.628
17782.282
18000.754
18119.728
18072.594
17944.553
17876.215
17787.834
17726.28
17675.719
17422.362
17508.226
17870.019
17946.005
17245.134
15980.11
14736.341
13979.151
13454.841
13183.402
13078.954
13225.66
14022.53
15676.496
17024.984
17612.575
17912.207
18071.902
18062.372
17886.552
17719.638
17543.348
17488.52
17573.619
17546.518
17726.317
18005.411
18016.03
17406.43
16273.278
15000.505
13361.193
12827.836
12583.777
12472.402
12719.343
13614.496
15243.897
16593.001
17197.215
17590.849
17739.872
17682.771
17564.874
17419.522
17164.257
17102.465
17088.126
17222.453
17291.182
17539.219
17676.129
16931.886
15703.427
14452.709
14186.658
13682.334
13375.237
13259.124
13397.301
13939.036
14857.718
15692.73
16283.848
16721.383
16950.659
16914.597
16768.253
16597.745
16470.278
16453.64
16422.814
16483.071
17079.573
17452.857
17553.356
16927.216
15900.058
14784.055
13933.155
13349.18
13033.281
12913.04
13081.417
13930.596
15465.146
16624.164
17210.244
17399.939
17532.823
17571.988
17504.048
17471.024
17355.561
17288.879
17249.18
17041.548
16983.461
17557.45
17831.709
17071.152
15852.512
14536.139
13919.332
13347.039
12964.391
12779.944
12813.754
13159.378
13819.386
14525.033
15067.72
15461.713
15644.343
15662.366
15643.795
15520.91
15358.482
15317.619
15240.959
15033.445
15030.354
15648.648
16192.639
15893.998
15140.041
14263.223
13260.638
12651.857
12308.477
12170.539
12301.421
12852.194
13755.857
14754.472
15561.014
16086.006
16315.375
16389.369
16438.427
16444.529
16405.157
16376.407
16430.944
16364.611
16199.191
16467.016
16960.843
16419.56
15363.356
14219.982
13594.598
13036.853
12696.265
12596.244
12829.858
13713.071
15259.899
16666.941
17466.098
17979.909
18268.956
18379.808
18363.542
18308.871
18163.722
18131.844
18248.538
18322.113
18149.516
18175.967
18484.808
17762.035
16454.144
15060.018
13821.089
13263.639
12983.176
12879.189
13050.792
13835.529
15343.288
16494.77
17084.665
17391.201
17536.948
17505.047
17294.893
17196.074
17020.808
16991.957
17112.374
17267.503
17254.192
17454.614
17624.097
16980.237
15912.659
14758.728
13399.391
12942.857
12663.171
12617.444
12869.056
13784.638
15413.12
16750.052
17381.904
17673.217
17670.318
17656.786
17506.087
17353.845
17158.434
16992.135
16939.62
16822.483
16756.609
16980.64
17227.01
16533.984
15396.135
14187.718
13624.927
13004.485
12621.408
12499.332
12613.956
13233.909
14342.424
15476.256
16268.49
16716.096
16962.123
17034.098
17034.32
16975.945
16834.681
16745.139
16782.291
16779.208
16659.708
17065.551
17515.904
16960.964
15884.338
14732.391
13485.405
12990.107
12610.311
12437.022
12655.542
13439.794
14846.383
16112.269
16680.848
17151.526
17424.643
17536.246
17563.27
17560.876
17513.94
17475.482
17340.893
17016.738
16644.846
16824.879
17169.592
16514.776
15280.503
14094.823
13583.062
12899.923
12569.228
12378.723
12412.429
12826.032
13602.19
14413.045
15196.499
15693.719
15984.464
16131.247
15998.457
15831.167
15636.104
15595.372
15460.578
15125.834
15051.713
15703.726
16412.753
16180.587
15306.743
14274.891
13282.56
12716.011
12378.09
12212.678
12281.053
12737.987
13377.424
14046.936
14802.633
15316.219
15625.961
15770.111
15747.263
15582.759
15539.522
15516.934
15615.778
15766.42
15819.232
16135.171
16515.058
16033.082
15043.8
13959.687
12887.435
12319.241
12017.583
11887.463
12097.057
12914.505
14500.64
16005.33
16930.968
17460.674
17745.7
17859.193
17817.449
17803.63
17676.865
17562.015
17437.268
17075.314
16820.415
17124.653
17597.081
16965.052
15742.505
14411.114
13183.821
12597.856
12247.227
12155.807
12328.172
13107.989
14663.664
16140.78
17027.721
17481.142
17830.84
17957.756
17883.043
17961.003
17912.95
17874.674
17726.295
17393.846
16985.305
17417.112
17857.931
17317.4
16158.25
14841.391
13301.941
12739.546
12440.117
12325.078
12510.252
13331.19
14945.019
16480.612
17262.391
17695.471
17887.043
17974.27
17917.684
17905.49
17823.526
17746.269
17631.513
17406.628
17069.377
17238.317
17720.381
17026.802
15758.683
14451.944
13734.435
13117.01
12781.845
12667.85
12806.547
13403.641
14423.607
15493.342
16183.401
16571.328
16735.349
16757.374
16686.75
16634.53
16567.382
16457.679
16382.138
16245.342
16186.033
16578.582
17184.095
16649.168
15537.011
14327.549
13643.909
13073.857
12765.772
12658.095
12833.95
13565.88
14802.119
16005.956
16836.332
17204.836
17350.743
17316.217
17232.842
17212.656
17083.4
16975.771
17011.886
16955.69
16855.56
17056.715
17297.13
16615.932
15481.04
14395.451
13785.228
13184.861
12774.334
12553.818
12597.802
12892.404
13291.928
14017.542
14893.509
15537.027
15966.866
16059.793
15958.14
15722.199
15519.287
15375.367
